Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mcsp,branch-ueq1,branch-rtul,Randomise questionnaire elements?,Question Key,Response
2,1651242509550,29/04/2022 14:28:29,1651242509648,5.5,29/04/2022 19:58:29,85779,6,questionnaire-jtge,,21585939,g32u8hap,6380909,,complete,miqzxa,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x657,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,antonyms,রবীন্দ্রনাথ ঠাকুর
3,1651242509785,29/04/2022 14:28:29,1651242509649,5.5,29/04/2022 19:58:29,85779,6,questionnaire-jtge,,21585939,g32u8hap,6380909,,complete,miqzxa,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x657,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,antonyms-quantised,2
4,1651242509785,29/04/2022 14:28:29,1651242509650,5.5,29/04/2022 19:58:29,85779,6,questionnaire-jtge,,21585939,g32u8hap,6380909,,complete,miqzxa,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x657,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,END QUESTIONNAIRE,4471
1,1651247065873,29/04/2022 15:44:25,1651247066101,5.5,29/04/2022 21:14:26,85779,6,questionnaire-jtge,,21587367,w4veysa0,6381442,,complete,rjslqt,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x601,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,BEGIN QUESTIONNAIRE,
2,1651247073251,29/04/2022 15:44:33,1651247073531,5.5,29/04/2022 21:14:33,85779,6,questionnaire-jtge,,21587367,w4veysa0,6381442,,complete,rjslqt,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x601,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms,রবীন্দ্রনাথ ঠাকুর
3,1651247073545,29/04/2022 15:44:33,1651247073532,5.5,29/04/2022 21:14:33,85779,6,questionnaire-jtge,,21587367,w4veysa0,6381442,,complete,rjslqt,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x601,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms-quantised,2
4,1651247073545,29/04/2022 15:44:33,1651247073533,5.5,29/04/2022 21:14:33,85779,6,questionnaire-jtge,,21587367,w4veysa0,6381442,,complete,rjslqt,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x601,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,END QUESTIONNAIRE,7432
1,1651295937348,30/04/2022 05:18:57,1651295915370,5.5,30/04/2022 10:48:35,85779,6,questionnaire-jtge,,21593694,geir2y8v,6383293,,complete,lgqwrq,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1280x720,1280x577,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,BEGIN QUESTIONNAIRE,
2,1651295946558,30/04/2022 05:19:06,1651295924637,5.5,30/04/2022 10:48:44,85779,6,questionnaire-jtge,,21593694,geir2y8v,6383293,,complete,lgqwrq,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1280x720,1280x577,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms,রবীন্দ্রনাথ ঠাকুর
3,1651295946834,30/04/2022 05:19:06,1651295924639,5.5,30/04/2022 10:48:44,85779,6,questionnaire-jtge,,21593694,geir2y8v,6383293,,complete,lgqwrq,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1280x720,1280x577,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms-quantised,2
