Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mcsp,Randomise questionnaire elements?,Question Key,Response
2,1653166502238,21/05/2022 20:55:02,1653166500530,1,21/05/2022 21:55:00,80062,4,questionnaire-nvwz,,22028090,5a9u3lvk,6499483,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.64,1366x768,1349x657,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1653166502312,21/05/2022 20:55:02,1653166500532,1,21/05/2022 21:55:00,80062,4,questionnaire-nvwz,,22028090,5a9u3lvk,6499483,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.64,1366x768,1349x657,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,93698
1,1653941494424,30/05/2022 20:11:34,1653941494357,1,30/05/2022 21:11:34,80062,4,questionnaire-nvwz,,22172515,eszfnmcy,6540955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1229x692,1229x550,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1653941542821,30/05/2022 20:12:22,1653941542713,1,30/05/2022 21:12:22,80062,4,questionnaire-nvwz,,22172515,eszfnmcy,6540955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1229x692,1213x550,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1653941542868,30/05/2022 20:12:22,1653941542718,1,30/05/2022 21:12:22,80062,4,questionnaire-nvwz,,22172515,eszfnmcy,6540955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1229x692,1213x550,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,48361
1,1655999342604,23/06/2022 15:49:02,1655999342543,1,23/06/2022 16:49:02,80062,4,questionnaire-nvwz,,22736202,rs8r1sks,6673504,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 89.0,2560x1440,2560x1339,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1655999383405,23/06/2022 15:49:43,1655999383369,1,23/06/2022 16:49:43,80062,4,questionnaire-nvwz,,22736202,rs8r1sks,6673504,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 89.0,2560x1440,2560x1339,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1655999383464,23/06/2022 15:49:43,1655999383370,1,23/06/2022 16:49:43,80062,4,questionnaire-nvwz,,22736202,rs8r1sks,6673504,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 89.0,2560x1440,2560x1339,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,40827
1,1656691507413,01/07/2022 16:05:07,1656691508917,-4,01/07/2022 12:05:08,80062,4,questionnaire-nvwz,,22906140,2d3bcdfm,6715819,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,960x468,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1656691525890,01/07/2022 16:05:25,1656691527572,-4,01/07/2022 12:05:27,80062,4,questionnaire-nvwz,,22906140,2d3bcdfm,6715819,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,951x468,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1656691526034,01/07/2022 16:05:26,1656691527573,-4,01/07/2022 12:05:27,80062,4,questionnaire-nvwz,,22906140,2d3bcdfm,6715819,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,951x468,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,18656
1,1657118078082,06/07/2022 14:34:38,1657118077904,2,06/07/2022 16:34:37,80062,4,questionnaire-nvwz,,22973688,zk0d9usn,6737198,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x569,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1657118112549,06/07/2022 14:35:12,1657118112401,2,06/07/2022 16:35:12,80062,4,questionnaire-nvwz,,22973688,zk0d9usn,6737198,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1263x569,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1657118112627,06/07/2022 14:35:12,1657118112405,2,06/07/2022 16:35:12,80062,4,questionnaire-nvwz,,22973688,zk0d9usn,6737198,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1263x569,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,34501
1,1657303498772,08/07/2022 18:04:58,1657303498073,1,08/07/2022 19:04:58,80062,4,questionnaire-nvwz,,23024173,zm0xcf3w,6751014,,complete,,,computer,Desktop or Laptop,Chromium OS 14816.99.0,Chrome 103.0.0.0,1241x698,1242x547,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1657303527473,08/07/2022 18:05:27,1657303526827,1,08/07/2022 19:05:26,80062,4,questionnaire-nvwz,,23024173,zm0xcf3w,6751014,,complete,,,computer,Desktop or Laptop,Chromium OS 14816.99.0,Chrome 103.0.0.0,1241x698,1242x547,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1657303527581,08/07/2022 18:05:27,1657303526832,1,08/07/2022 19:05:26,80062,4,questionnaire-nvwz,,23024173,zm0xcf3w,6751014,,complete,,,computer,Desktop or Laptop,Chromium OS 14816.99.0,Chrome 103.0.0.0,1241x698,1242x547,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,28760
1,1657851576015,15/07/2022 02:19:36,1657851576733,-7,14/07/2022 19:19:36,80062,4,questionnaire-nvwz,,23133860,yaqg3his,6785906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x746,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1657851586691,15/07/2022 02:19:46,1657851587451,-7,14/07/2022 19:19:47,80062,4,questionnaire-nvwz,,23133860,yaqg3his,6785906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x746,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1657851586902,15/07/2022 02:19:46,1657851587453,-7,14/07/2022 19:19:47,80062,4,questionnaire-nvwz,,23133860,yaqg3his,6785906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x746,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,10720
1,1658002553375,16/07/2022 20:15:53,1658002553220,1,16/07/2022 21:15:53,80062,4,questionnaire-nvwz,,23154661,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1658002574392,16/07/2022 20:16:14,1658002574291,1,16/07/2022 21:16:14,80062,4,questionnaire-nvwz,,23154661,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1658002574449,16/07/2022 20:16:14,1658002574292,1,16/07/2022 21:16:14,80062,4,questionnaire-nvwz,,23154661,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,21072
1,1658876457126,26/07/2022 23:00:57,1658876636044,2,27/07/2022 01:03:56,80062,4,questionnaire-nvwz,,23321558,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x714,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1658876462298,26/07/2022 23:01:02,1658876641274,2,27/07/2022 01:04:01,80062,4,questionnaire-nvwz,,23321558,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1658876462378,26/07/2022 23:01:02,1658876641278,2,27/07/2022 01:04:01,80062,4,questionnaire-nvwz,,23321558,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,5234
1,1660107778207,10/08/2022 05:02:58,1660107777081,-4,10/08/2022 01:02:57,80062,4,questionnaire-nvwz,,23550540,w45dgb7y,6901786,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,767x647,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1660107798623,10/08/2022 05:03:18,1660107797544,-4,10/08/2022 01:03:17,80062,4,questionnaire-nvwz,,23550540,w45dgb7y,6901786,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,750x647,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1660107798772,10/08/2022 05:03:18,1660107797545,-4,10/08/2022 01:03:17,80062,4,questionnaire-nvwz,,23550540,w45dgb7y,6901786,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,750x647,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,20464
1,1661257758421,23/08/2022 12:29:18,1661257758832,1,23/08/2022 13:29:18,80062,4,questionnaire-nvwz,,23812569,1muqrksf,6996476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1536x760,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1661257885199,23/08/2022 12:31:25,1661257885640,1,23/08/2022 13:31:25,80062,4,questionnaire-nvwz,,23812569,1muqrksf,6996476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x760,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1661257885272,23/08/2022 12:31:25,1661257885642,1,23/08/2022 13:31:25,80062,4,questionnaire-nvwz,,23812569,1muqrksf,6996476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x760,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,126810
1,1662286678790,04/09/2022 10:17:58,1662286678439,2,04/09/2022 12:17:58,80062,4,questionnaire-nvwz,,23966337,yy3adoea,7066376,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 104.0.1293.70,1536x864,1536x754,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1662286684653,04/09/2022 10:18:04,1662286684336,2,04/09/2022 12:18:04,80062,4,questionnaire-nvwz,,23966337,yy3adoea,7066376,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 104.0.1293.70,1536x864,1519x754,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1662286684764,04/09/2022 10:18:04,1662286684337,2,04/09/2022 12:18:04,80062,4,questionnaire-nvwz,,23966337,yy3adoea,7066376,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 104.0.1293.70,1536x864,1519x754,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,5899
1,1664905080010,04/10/2022 17:38:00,1664905080500,-4,04/10/2022 13:38:00,80062,4,questionnaire-nvwz,,24371850,s3u828jm,7198549,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x649,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1664905120779,04/10/2022 17:38:40,1664905121314,-4,04/10/2022 13:38:41,80062,4,questionnaire-nvwz,,24371850,s3u828jm,7198549,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1349x649,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1664905120994,04/10/2022 17:38:40,1664905121316,-4,04/10/2022 13:38:41,80062,4,questionnaire-nvwz,,24371850,s3u828jm,7198549,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1349x649,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,40816
1,1676517362533,16/02/2023 03:16:02,1676517360989,-6,15/02/2023 21:16:00,80062,4,questionnaire-nvwz,,27247751,8eaoljgj,8097914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x731,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1676517388816,16/02/2023 03:16:28,1676517387307,-6,15/02/2023 21:16:27,80062,4,questionnaire-nvwz,,27247751,8eaoljgj,8097914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x731,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1676517388965,16/02/2023 03:16:28,1676517387309,-6,15/02/2023 21:16:27,80062,4,questionnaire-nvwz,,27247751,8eaoljgj,8097914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x731,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,26320
1,1679725360327,25/03/2023 06:22:40,1679725359893,-5,25/03/2023 01:22:39,80062,4,questionnaire-nvwz,,28413567,4r2m55ik,8441426,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1679725371891,25/03/2023 06:22:51,1679725371499,-5,25/03/2023 01:22:51,80062,4,questionnaire-nvwz,,28413567,4r2m55ik,8441426,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1349x625,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1679725372077,25/03/2023 06:22:52,1679725371504,-5,25/03/2023 01:22:51,80062,4,questionnaire-nvwz,,28413567,4r2m55ik,8441426,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1349x625,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,11612
1,1685059336866,26/05/2023 00:02:16,1685059335823,1,26/05/2023 01:02:15,80062,4,questionnaire-nvwz,,29730046,xpsgo1e8,8845334,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1685059376260,26/05/2023 00:02:56,1685059376447,1,26/05/2023 01:02:56,80062,4,questionnaire-nvwz,,29730046,xpsgo1e8,8845334,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1263x569,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1685059376453,26/05/2023 00:02:56,1685059376451,1,26/05/2023 01:02:56,80062,4,questionnaire-nvwz,,29730046,xpsgo1e8,8845334,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1263x569,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,40628
1,1646658602317,07/03/2022 13:10:02,1646658602269,2,07/03/2022 15:10:02,80062,4,questionnaire-nvwz,,20143127,g0q6rb89,5973207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,2560x1440,2560x1272,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646658664910,07/03/2022 13:11:04,1646658664882,2,07/03/2022 15:11:04,80062,4,questionnaire-nvwz,,20143127,g0q6rb89,5973207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,2560x1440,2560x1272,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646658664990,07/03/2022 13:11:04,1646658664883,2,07/03/2022 15:11:04,80062,4,questionnaire-nvwz,,20143127,g0q6rb89,5973207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,2560x1440,2560x1272,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,62614
1,1646659131823,07/03/2022 13:18:51,1646659131796,0,07/03/2022 13:18:51,80062,4,questionnaire-nvwz,,20143523,8uw266yq,5973351,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 98.0.4758.109,1920x1080,1920x898,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646659195451,07/03/2022 13:19:55,1646659195370,0,07/03/2022 13:19:55,80062,4,questionnaire-nvwz,,20143523,8uw266yq,5973351,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 98.0.4758.109,1920x1080,1905x898,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646659195516,07/03/2022 13:19:55,1646659195372,0,07/03/2022 13:19:55,80062,4,questionnaire-nvwz,,20143523,8uw266yq,5973351,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 98.0.4758.109,1920x1080,1905x898,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,63576
1,1646659207758,07/03/2022 13:20:07,1646659207580,1,07/03/2022 14:20:07,80062,4,questionnaire-nvwz,,20143570,02c8l88p,5973371,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x789,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646659283092,07/03/2022 13:21:23,1646659282993,1,07/03/2022 14:21:22,80062,4,questionnaire-nvwz,,20143570,02c8l88p,5973371,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x789,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1646659283208,07/03/2022 13:21:23,1646659282995,1,07/03/2022 14:21:22,80062,4,questionnaire-nvwz,,20143570,02c8l88p,5973371,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x789,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,75415
1,1646736323988,08/03/2022 10:45:23,1646736324432,1,08/03/2022 11:45:24,80062,4,questionnaire-nvwz,,20182351,hpq750tq,5986526,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646736372188,08/03/2022 10:46:12,1646736372649,1,08/03/2022 11:46:12,80062,4,questionnaire-nvwz,,20182351,hpq750tq,5986526,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1646736372289,08/03/2022 10:46:12,1646736372650,1,08/03/2022 11:46:12,80062,4,questionnaire-nvwz,,20182351,hpq750tq,5986526,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,48218
1,1646758645226,08/03/2022 16:57:25,1646758647106,-6,08/03/2022 10:57:27,80062,4,questionnaire-nvwz,,20199847,9ee7hgs2,5992630,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.30,1368x912,1320x811,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646758699801,08/03/2022 16:58:19,1646758701736,-6,08/03/2022 10:58:21,80062,4,questionnaire-nvwz,,20199847,9ee7hgs2,5992630,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.30,1368x912,1303x811,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1646758699957,08/03/2022 16:58:19,1646758701739,-6,08/03/2022 10:58:21,80062,4,questionnaire-nvwz,,20199847,9ee7hgs2,5992630,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.30,1368x912,1303x811,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,54633
1,1646760293640,08/03/2022 17:24:53,1646760294378,-5,08/03/2022 12:24:54,80062,4,questionnaire-nvwz,,20200969,xqd2ix4o,5992960,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646760302083,08/03/2022 17:25:02,1646760302855,-5,08/03/2022 12:25:02,80062,4,questionnaire-nvwz,,20200969,xqd2ix4o,5992960,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x754,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646760302215,08/03/2022 17:25:02,1646760302857,-5,08/03/2022 12:25:02,80062,4,questionnaire-nvwz,,20200969,xqd2ix4o,5992960,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x754,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,8479
1,1646774126642,08/03/2022 21:15:26,1646774129874,0,08/03/2022 21:15:29,80062,4,questionnaire-nvwz,,20210752,16nnzxfv,5995824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x714,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646774173318,08/03/2022 21:16:13,1646774176600,0,08/03/2022 21:16:16,80062,4,questionnaire-nvwz,,20210752,16nnzxfv,5995824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1646774173402,08/03/2022 21:16:13,1646774176601,0,08/03/2022 21:16:16,80062,4,questionnaire-nvwz,,20210752,16nnzxfv,5995824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,46727
1,1646805169148,09/03/2022 05:52:49,1646805168660,-6,08/03/2022 23:52:48,80062,4,questionnaire-nvwz,,20218354,tby30tg9,5997836,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646805174960,09/03/2022 05:52:54,1646805174527,-6,08/03/2022 23:52:54,80062,4,questionnaire-nvwz,,20218354,tby30tg9,5997836,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x937,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646805175144,09/03/2022 05:52:55,1646805174528,-6,08/03/2022 23:52:54,80062,4,questionnaire-nvwz,,20218354,tby30tg9,5997836,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x937,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,5869
1,1646858345087,09/03/2022 20:39:05,1646858345779,0,09/03/2022 20:39:05,80062,4,questionnaire-nvwz,,20248478,i8n94pun,6006364,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1280x720,1280x619,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646858358187,09/03/2022 20:39:18,1646858358939,0,09/03/2022 20:39:18,80062,4,questionnaire-nvwz,,20248478,i8n94pun,6006364,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1280x720,1263x619,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646858358256,09/03/2022 20:39:18,1646858358940,0,09/03/2022 20:39:18,80062,4,questionnaire-nvwz,,20248478,i8n94pun,6006364,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1280x720,1263x619,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,13161
1,1646864990635,09/03/2022 22:29:50,1646864992832,0,09/03/2022 22:29:52,80062,4,questionnaire-nvwz,,20251086,b3iquceh,6006980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x625,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646864999623,09/03/2022 22:29:59,1646865001787,0,09/03/2022 22:30:01,80062,4,questionnaire-nvwz,,20251086,b3iquceh,6006980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646864999712,09/03/2022 22:29:59,1646865001789,0,09/03/2022 22:30:01,80062,4,questionnaire-nvwz,,20251086,b3iquceh,6006980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,8957
1,1646880922174,10/03/2022 02:55:22,1646880920330,-6,09/03/2022 20:55:20,80062,4,questionnaire-nvwz,,20255262,nhix1hpq,6008142,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x1007,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646880932725,10/03/2022 02:55:32,1646880930901,-6,09/03/2022 20:55:30,80062,4,questionnaire-nvwz,,20255262,nhix1hpq,6008142,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x1007,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1646880932942,10/03/2022 02:55:32,1646880930903,-6,09/03/2022 20:55:30,80062,4,questionnaire-nvwz,,20255262,nhix1hpq,6008142,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x1007,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,10574
1,1646964451001,11/03/2022 02:07:31,1646964451303,-5,10/03/2022 21:07:31,80062,4,questionnaire-nvwz,,20289133,6w4msmra,6018221,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,960x440,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646964557783,11/03/2022 02:09:17,1646964558144,-5,10/03/2022 21:09:18,80062,4,questionnaire-nvwz,,20289133,6w4msmra,6018221,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,952x440,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646964557906,11/03/2022 02:09:17,1646964558144,-5,10/03/2022 21:09:18,80062,4,questionnaire-nvwz,,20289133,6w4msmra,6018221,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,952x440,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,106841
1,1647145511289,13/03/2022 04:25:11,1647145511319,11,13/03/2022 15:25:11,80062,4,questionnaire-nvwz,,20334929,fqyuyr0o,6031380,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1920x1080,1920x947,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1647145535415,13/03/2022 04:25:35,1647145535486,11,13/03/2022 15:25:35,80062,4,questionnaire-nvwz,,20334929,fqyuyr0o,6031380,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1920x1080,1903x947,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1647145535712,13/03/2022 04:25:35,1647145535487,11,13/03/2022 15:25:35,80062,4,questionnaire-nvwz,,20334929,fqyuyr0o,6031380,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1920x1080,1903x947,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,24168
