Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mcsp,Randomise questionnaire elements?,Question Key,Response
1,1679461256900,22/03/2023 05:00:56,1679461256747,-6,21/03/2023 23:00:56,80062,4,questionnaire-99dv,,28321282,2p8ctus2,8412976,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 103.0.0.0,1280x800,1280x721,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1679461286988,22/03/2023 05:01:26,1679461286877,-6,21/03/2023 23:01:26,80062,4,questionnaire-99dv,,28321282,2p8ctus2,8412976,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 103.0.0.0,1280x800,1280x721,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1679461287151,22/03/2023 05:01:27,1679461286879,-6,21/03/2023 23:01:26,80062,4,questionnaire-99dv,,28321282,2p8ctus2,8412976,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 103.0.0.0,1280x800,1280x721,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,30132
1,1679726053800,25/03/2023 06:34:13,1679726053356,-5,25/03/2023 01:34:13,80062,4,questionnaire-99dv,,28413626,4r2m55ik,8441426,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1679726068502,25/03/2023 06:34:28,1679726068115,-5,25/03/2023 01:34:28,80062,4,questionnaire-99dv,,28413626,4r2m55ik,8441426,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1349x625,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1679726068687,25/03/2023 06:34:28,1679726068118,-5,25/03/2023 01:34:28,80062,4,questionnaire-99dv,,28413626,4r2m55ik,8441426,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1349x625,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,14762
1,1684493617201,19/05/2023 10:53:37,1684493618519,1,19/05/2023 11:53:38,80062,4,questionnaire-99dv,,29609725,pyggqe1y,8805143,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1684493675994,19/05/2023 10:54:35,1684493677335,1,19/05/2023 11:54:37,80062,4,questionnaire-99dv,,29609725,pyggqe1y,8805143,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
3,1684493678719,19/05/2023 10:54:38,1684493680053,1,19/05/2023 11:54:40,80062,4,questionnaire-99dv,,29609725,pyggqe1y,8805143,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1519x754,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
4,1684493678763,19/05/2023 10:54:38,1684493680054,1,19/05/2023 11:54:40,80062,4,questionnaire-99dv,,29609725,pyggqe1y,8805143,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1519x754,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,2720
1,1684501969653,19/05/2023 13:12:49,1684501967270,1,19/05/2023 14:12:47,80062,4,questionnaire-99dv,,29618581,d8skyd4a,8806345,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1684501980220,19/05/2023 13:13:00,1684501977874,1,19/05/2023 14:12:57,80062,4,questionnaire-99dv,,29618581,d8skyd4a,8806345,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1903x969,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,none
3,1684501980302,19/05/2023 13:13:00,1684501977875,1,19/05/2023 14:12:57,80062,4,questionnaire-99dv,,29618581,d8skyd4a,8806345,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1903x969,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,10605
1,1684511620909,19/05/2023 15:53:40,1684511620702,-6,19/05/2023 09:53:40,80062,4,questionnaire-99dv,,29622479,facy3gnw,8807428,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1512x982,1512x834,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1684511667697,19/05/2023 15:54:27,1684511667505,-6,19/05/2023 09:54:27,80062,4,questionnaire-99dv,,29622479,facy3gnw,8807428,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1512x982,1512x834,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,It took sometime to get a hang of everything. Some words looked so real at the first glance! 
3,1684511667873,19/05/2023 15:54:27,1684511667506,-6,19/05/2023 09:54:27,80062,4,questionnaire-99dv,,29622479,facy3gnw,8807428,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1512x982,1512x834,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,46804
1,1646667695080,07/03/2022 15:41:35,1646667694878,-5,07/03/2022 10:41:34,80062,4,questionnaire-99dv,,20149050,5cp23mwy,5975066,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x738,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646667715021,07/03/2022 15:41:55,1646667714844,-5,07/03/2022 10:41:54,80062,4,questionnaire-99dv,,20149050,5cp23mwy,5975066,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x738,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1646667715130,07/03/2022 15:41:55,1646667714846,-5,07/03/2022 10:41:54,80062,4,questionnaire-99dv,,20149050,5cp23mwy,5975066,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x738,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,19969
1,1646668568133,07/03/2022 15:56:08,1646668567960,-5,07/03/2022 10:56:07,80062,4,questionnaire-99dv,,20149711,6jizqngh,5975304,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x821,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646668574588,07/03/2022 15:56:14,1646668574448,-5,07/03/2022 10:56:14,80062,4,questionnaire-99dv,,20149711,6jizqngh,5975304,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x821,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1646668574743,07/03/2022 15:56:14,1646668574449,-5,07/03/2022 10:56:14,80062,4,questionnaire-99dv,,20149711,6jizqngh,5975304,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x821,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,6489
1,1646677691962,07/03/2022 18:28:11,1646677691473,1,07/03/2022 19:28:11,80062,4,questionnaire-99dv,,20158737,mdytu47c,5977668,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1366x657,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646677713000,07/03/2022 18:28:33,1646677712572,1,07/03/2022 19:28:32,80062,4,questionnaire-99dv,,20158737,mdytu47c,5977668,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1646677713091,07/03/2022 18:28:33,1646677712575,1,07/03/2022 19:28:32,80062,4,questionnaire-99dv,,20158737,mdytu47c,5977668,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,21102
1,1646677996679,07/03/2022 18:33:16,1646677995917,0,07/03/2022 18:33:15,80062,4,questionnaire-99dv,,20158895,pn3gbh8i,5977735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x746,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646678004826,07/03/2022 18:33:24,1646678004129,0,07/03/2022 18:33:24,80062,4,questionnaire-99dv,,20158895,pn3gbh8i,5977735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x746,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1646678005179,07/03/2022 18:33:25,1646678004130,0,07/03/2022 18:33:24,80062,4,questionnaire-99dv,,20158895,pn3gbh8i,5977735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x746,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,8213
1,1646683375896,07/03/2022 20:02:55,1646683374275,0,07/03/2022 20:02:54,80062,4,questionnaire-99dv,,20162610,h5fcfldd,5978955,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1366x768,1366x643,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646683425472,07/03/2022 20:03:45,1646683423882,0,07/03/2022 20:03:43,80062,4,questionnaire-99dv,,20162610,h5fcfldd,5978955,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1366x768,1366x643,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
3,1646683429024,07/03/2022 20:03:49,1646683427456,0,07/03/2022 20:03:47,80062,4,questionnaire-99dv,,20162610,h5fcfldd,5978955,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1366x768,1349x643,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
4,1646683429158,07/03/2022 20:03:49,1646683427458,0,07/03/2022 20:03:47,80062,4,questionnaire-99dv,,20162610,h5fcfldd,5978955,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1366x768,1349x643,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,3576
1,1646722073059,08/03/2022 06:47:53,1646722072101,-5,08/03/2022 01:47:52,80062,4,questionnaire-99dv,,20176244,9yyjl0zg,5984667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1280x569,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646722084353,08/03/2022 06:48:04,1646722083432,-5,08/03/2022 01:48:03,80062,4,questionnaire-99dv,,20176244,9yyjl0zg,5984667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x569,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1646722084463,08/03/2022 06:48:04,1646722083433,-5,08/03/2022 01:48:03,80062,4,questionnaire-99dv,,20176244,9yyjl0zg,5984667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x569,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,11332
1,1646805809685,09/03/2022 06:03:29,1646805809182,-6,09/03/2022 00:03:29,80062,4,questionnaire-99dv,,20218412,tby30tg9,5997836,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646805819082,09/03/2022 06:03:39,1646805818626,-6,09/03/2022 00:03:38,80062,4,questionnaire-99dv,,20218412,tby30tg9,5997836,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x937,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1646805819257,09/03/2022 06:03:39,1646805818629,-6,09/03/2022 00:03:38,80062,4,questionnaire-99dv,,20218412,tby30tg9,5997836,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x937,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,9448
1,1646882282690,10/03/2022 03:18:02,1646882280796,-6,09/03/2022 21:18:00,80062,4,questionnaire-99dv,,20255475,nhix1hpq,6008142,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x1007,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646882320543,10/03/2022 03:18:40,1646882318723,-6,09/03/2022 21:18:38,80062,4,questionnaire-99dv,,20255475,nhix1hpq,6008142,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x1007,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1646882320730,10/03/2022 03:18:40,1646882318725,-6,09/03/2022 21:18:38,80062,4,questionnaire-99dv,,20255475,nhix1hpq,6008142,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x1007,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,37929
1,1647804623198,20/03/2022 19:30:23,1647804625310,-4,20/03/2022 15:30:25,80062,4,questionnaire-99dv,,20584485,0dgw2g00,6100953,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1536x864,1536x722,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1647804628443,20/03/2022 19:30:28,1647804630590,-4,20/03/2022 15:30:30,80062,4,questionnaire-99dv,,20584485,0dgw2g00,6100953,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1536x864,1519x722,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1647804628577,20/03/2022 19:30:28,1647804630592,-4,20/03/2022 15:30:30,80062,4,questionnaire-99dv,,20584485,0dgw2g00,6100953,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1536x864,1519x722,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,5282
1,1647831245926,21/03/2022 02:54:05,1647831245815,-4,20/03/2022 22:54:05,80062,4,questionnaire-99dv,,20590284,e4a52vju,6102501,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x746,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1647831272008,21/03/2022 02:54:32,1647831271918,-4,20/03/2022 22:54:31,80062,4,questionnaire-99dv,,20590284,e4a52vju,6102501,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x746,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1647831272116,21/03/2022 02:54:32,1647831271919,-4,20/03/2022 22:54:31,80062,4,questionnaire-99dv,,20590284,e4a52vju,6102501,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x746,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,26104
1,1648812793686,01/04/2022 11:33:13,1648812794496,2,01/04/2022 13:33:14,80062,4,questionnaire-99dv,,21014894,h2rwlb3t,6211297,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.55,1920x1080,1920x961,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1648812816193,01/04/2022 11:33:36,1648812817039,2,01/04/2022 13:33:37,80062,4,questionnaire-99dv,,21014894,h2rwlb3t,6211297,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.55,1920x1080,1903x961,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1648812816310,01/04/2022 11:33:36,1648812817041,2,01/04/2022 13:33:37,80062,4,questionnaire-99dv,,21014894,h2rwlb3t,6211297,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.55,1920x1080,1903x961,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,22545
1,1649354014298,07/04/2022 17:53:34,1649354013803,-4,07/04/2022 13:53:33,80062,4,questionnaire-99dv,,21180073,is70u7dl,6258992,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.82,1366x768,1366x617,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1649354064934,07/04/2022 17:54:24,1649354064556,-4,07/04/2022 13:54:24,80062,4,questionnaire-99dv,,21180073,is70u7dl,6258992,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.82,1366x768,1349x617,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1649354065066,07/04/2022 17:54:25,1649354064559,-4,07/04/2022 13:54:24,80062,4,questionnaire-99dv,,21180073,is70u7dl,6258992,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.82,1366x768,1349x617,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,50756
1,1649419655383,08/04/2022 12:07:35,1649419655276,2,08/04/2022 14:07:35,80062,4,questionnaire-99dv,,21192632,sfz638y5,6262518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1536x864,1536x721,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1649419678772,08/04/2022 12:07:58,1649419678676,2,08/04/2022 14:07:58,80062,4,questionnaire-99dv,,21192632,sfz638y5,6262518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1536x864,1519x721,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1649419678872,08/04/2022 12:07:58,1649419678677,2,08/04/2022 14:07:58,80062,4,questionnaire-99dv,,21192632,sfz638y5,6262518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1536x864,1519x721,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,23402
1,1649524256204,09/04/2022 17:10:56,1649524255991,-5,09/04/2022 12:10:55,80062,4,questionnaire-99dv,,21215646,8d83hmex,6268949,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1280x720,1280x512,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1649524263117,09/04/2022 17:11:03,1649524262975,-5,09/04/2022 12:11:02,80062,4,questionnaire-99dv,,21215646,8d83hmex,6268949,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1280x720,1263x512,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1649524263311,09/04/2022 17:11:03,1649524262976,-5,09/04/2022 12:11:02,80062,4,questionnaire-99dv,,21215646,8d83hmex,6268949,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1280x720,1263x512,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,6985
1,1649879723234,13/04/2022 19:55:23,1649879723077,-4,13/04/2022 15:55:23,80062,4,questionnaire-99dv,,21296634,ykt0awk9,6299925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1920x1080,1920x937,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1649879761683,13/04/2022 19:56:01,1649879761544,-4,13/04/2022 15:56:01,80062,4,questionnaire-99dv,,21296634,ykt0awk9,6299925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1920x1080,1920x937,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
3,1649879763694,13/04/2022 19:56:03,1649879763551,-4,13/04/2022 15:56:03,80062,4,questionnaire-99dv,,21296634,ykt0awk9,6299925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1920x1080,1903x937,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
4,1649879763794,13/04/2022 19:56:03,1649879763552,-4,13/04/2022 15:56:03,80062,4,questionnaire-99dv,,21296634,ykt0awk9,6299925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1920x1080,1903x937,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,2008
1,1650023863143,15/04/2022 11:57:43,1650023863017,4,15/04/2022 15:57:43,80062,4,questionnaire-99dv,,21321782,c02szjxp,6308424,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 100.0.4896.88,1920x1080,1920x943,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1650023899981,15/04/2022 11:58:19,1650023899898,4,15/04/2022 15:58:19,80062,4,questionnaire-99dv,,21321782,c02szjxp,6308424,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 100.0.4896.88,1920x1080,1905x943,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1650023900313,15/04/2022 11:58:20,1650023899899,4,15/04/2022 15:58:19,80062,4,questionnaire-99dv,,21321782,c02szjxp,6308424,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 100.0.4896.88,1920x1080,1905x943,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,36882
1,1650261779772,18/04/2022 06:02:59,1650261779865,-4,18/04/2022 02:02:59,80062,4,questionnaire-99dv,,21344971,xlyay0uo,6314974,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.88,1280x720,1422x633,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1650261801518,18/04/2022 06:03:21,1650261801653,-4,18/04/2022 02:03:21,80062,4,questionnaire-99dv,,21344971,xlyay0uo,6314974,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.88,1280x720,1404x633,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1650261801636,18/04/2022 06:03:21,1650261801657,-4,18/04/2022 02:03:21,80062,4,questionnaire-99dv,,21344971,xlyay0uo,6314974,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.88,1280x720,1404x633,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,21792
1,1652911586666,18/05/2022 22:06:26,1652911586516,3,19/05/2022 01:06:26,80062,4,questionnaire-99dv,,21977826,lwepnjqk,6488085,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1967x1106,1968x963,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1652911703698,18/05/2022 22:08:23,1652911703587,3,19/05/2022 01:08:23,80062,4,questionnaire-99dv,,21977826,lwepnjqk,6488085,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1967x1106,1968x963,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
3,1652911705546,18/05/2022 22:08:25,1652911705432,3,19/05/2022 01:08:25,80062,4,questionnaire-99dv,,21977826,lwepnjqk,6488085,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1967x1106,1951x963,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
4,1652911705622,18/05/2022 22:08:25,1652911705433,3,19/05/2022 01:08:25,80062,4,questionnaire-99dv,,21977826,lwepnjqk,6488085,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1967x1106,1951x963,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,1846
1,1653056722532,20/05/2022 14:25:22,1653056722645,1,20/05/2022 15:25:22,80062,4,questionnaire-99dv,,22010853,31w3jf6g,6495949,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1366x768,1366x643,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1653056757940,20/05/2022 14:25:57,1653056758070,1,20/05/2022 15:25:58,80062,4,questionnaire-99dv,,22010853,31w3jf6g,6495949,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1366x768,1349x643,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1653056758112,20/05/2022 14:25:58,1653056758073,1,20/05/2022 15:25:58,80062,4,questionnaire-99dv,,22010853,31w3jf6g,6495949,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1366x768,1349x643,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,35427
1,1653167501503,21/05/2022 21:11:41,1653167499819,1,21/05/2022 22:11:39,80062,4,questionnaire-99dv,,22028216,5a9u3lvk,6499483,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.64,1366x768,1366x657,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1653167608245,21/05/2022 21:13:28,1653167606602,1,21/05/2022 22:13:26,80062,4,questionnaire-99dv,,22028216,5a9u3lvk,6499483,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.64,1366x768,1349x657,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,The timing of each words are bit less since it have not been reading bangla for very long
3,1653167608329,21/05/2022 21:13:28,1653167606604,1,21/05/2022 22:13:26,80062,4,questionnaire-99dv,,22028216,5a9u3lvk,6499483,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.64,1366x768,1349x657,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,106785
1,1653942339530,30/05/2022 20:25:39,1653942339442,1,30/05/2022 21:25:39,80062,4,questionnaire-99dv,,22172649,eszfnmcy,6540955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1229x692,1229x550,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1653942414254,30/05/2022 20:26:54,1653942414215,1,30/05/2022 21:26:54,80062,4,questionnaire-99dv,,22172649,eszfnmcy,6540955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1229x692,1213x550,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,I am realy happy to get this opportinity to participate in bangla survey
