Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mcsp,Randomise questionnaire elements?,Question Key,Response
1,1646666088347,07/03/2022 15:14:48,1646666087292,0,07/03/2022 15:14:47,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1920x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646666154039,07/03/2022 15:15:54,1646666153039,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,prolific,5ea0304b6d57b8000c9b742c
3,1646666154102,07/03/2022 15:15:54,1646666153041,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,age,50
4,1646666154102,07/03/2022 15:15:54,1646666153041,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender,পুরুষ
5,1646666154102,07/03/2022 15:15:54,1646666153041,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender-quantised,1
6,1646666154102,07/03/2022 15:15:54,1646666153041,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender-text,
7,1646666154102,07/03/2022 15:15:54,1646666153041,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,native-lang,Bengali
8,1646666154102,07/03/2022 15:15:54,1646666153041,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,country,ভারত
9,1646666154102,07/03/2022 15:15:54,1646666153041,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,country-quantised,1
10,1646666154102,07/03/2022 15:15:54,1646666153041,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,country-text,
11,1646666154102,07/03/2022 15:15:54,1646666153042,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,edu,বিশ্ববিদ্যালয়
12,1646666154102,07/03/2022 15:15:54,1646666153042,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,edu-quantised,4
13,1646666154102,07/03/2022 15:15:54,1646666153042,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,job,Full time employed
14,1646666154102,07/03/2022 15:15:54,1646666153042,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,secondary-school,ইংরেজি
15,1646666154102,07/03/2022 15:15:54,1646666153042,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,secondary-school-quantised,2
16,1646666154102,07/03/2022 15:15:54,1646666153042,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,secondary-school-text,
17,1646666154102,07/03/2022 15:15:54,1646666153042,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,hsecondary-school,ইংরেজি
18,1646666154102,07/03/2022 15:15:54,1646666153042,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,hsecondary-school-quantised,2
19,1646666154102,07/03/2022 15:15:54,1646666153042,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,hsecondary-school-text,
20,1646666154102,07/03/2022 15:15:54,1646666153043,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,bangla-class,হ্যাঁ
21,1646666154102,07/03/2022 15:15:54,1646666153043,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,bangla-class-quantised,1
22,1646666154102,07/03/2022 15:15:54,1646666153043,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-speak,৫
23,1646666154164,07/03/2022 15:15:54,1646666153043,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-speak-quantised,5
24,1646666154164,07/03/2022 15:15:54,1646666153043,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-write,৩
25,1646666154164,07/03/2022 15:15:54,1646666153044,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-write-quantised,3
26,1646666154164,07/03/2022 15:15:54,1646666153044,0,07/03/2022 15:15:53,80062,4,questionnaire-ifek,,20147882,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,END QUESTIONNAIRE,65752
1,1646666544883,07/03/2022 15:22:24,1646666545366,-6,07/03/2022 09:22:25,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646666577362,07/03/2022 15:22:57,1646666577888,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,prolific,61686623f90bb04019819dce
3,1646666577663,07/03/2022 15:22:57,1646666577889,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,age,26
4,1646666577663,07/03/2022 15:22:57,1646666577889,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender,পুরুষ
5,1646666577663,07/03/2022 15:22:57,1646666577889,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender-quantised,1
6,1646666577663,07/03/2022 15:22:57,1646666577889,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender-text,
7,1646666577663,07/03/2022 15:22:57,1646666577890,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,native-lang,Bangla
8,1646666577663,07/03/2022 15:22:57,1646666577890,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,country,বাংলাদেশ
9,1646666577663,07/03/2022 15:22:57,1646666577890,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,country-quantised,2
10,1646666577663,07/03/2022 15:22:57,1646666577890,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,country-text,
11,1646666577663,07/03/2022 15:22:57,1646666577890,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,edu,বিশ্ববিদ্যালয়
12,1646666577663,07/03/2022 15:22:57,1646666577890,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,edu-quantised,4
13,1646666577663,07/03/2022 15:22:57,1646666577890,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,job,Student
14,1646666577663,07/03/2022 15:22:57,1646666577891,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,secondary-school,বাংলা
15,1646666577663,07/03/2022 15:22:57,1646666577891,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,secondary-school-quantised,1
16,1646666577663,07/03/2022 15:22:57,1646666577891,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,secondary-school-text,
17,1646666577663,07/03/2022 15:22:57,1646666577891,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,hsecondary-school,বাংলা
18,1646666577663,07/03/2022 15:22:57,1646666577891,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,hsecondary-school-quantised,1
19,1646666577663,07/03/2022 15:22:57,1646666577891,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,hsecondary-school-text,
20,1646666577663,07/03/2022 15:22:57,1646666577891,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,bangla-class,হ্যাঁ
21,1646666577663,07/03/2022 15:22:57,1646666577892,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,bangla-class-quantised,1
22,1646666577663,07/03/2022 15:22:57,1646666577892,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-speak,৫
23,1646666577815,07/03/2022 15:22:57,1646666577892,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-speak-quantised,5
24,1646666577815,07/03/2022 15:22:57,1646666577892,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-write,৫
25,1646666577815,07/03/2022 15:22:57,1646666577892,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-write-quantised,5
26,1646666577815,07/03/2022 15:22:57,1646666577892,-6,07/03/2022 09:22:57,80062,4,questionnaire-ifek,,20148225,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,END QUESTIONNAIRE,32526
1,1646662862718,07/03/2022 14:21:02,1646662863050,1,07/03/2022 15:21:03,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646662908492,07/03/2022 14:21:48,1646662908837,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,prolific,614e848825ae648282115670
3,1646662908617,07/03/2022 14:21:48,1646662908839,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,age,27
4,1646662908617,07/03/2022 14:21:48,1646662908839,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender,মহিলা
5,1646662908617,07/03/2022 14:21:48,1646662908839,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender-quantised,2
6,1646662908617,07/03/2022 14:21:48,1646662908840,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender-text,
7,1646662908617,07/03/2022 14:21:48,1646662908840,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,native-lang,Bangla
8,1646662908617,07/03/2022 14:21:48,1646662908840,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,country,বাংলাদেশ
9,1646662908617,07/03/2022 14:21:48,1646662908840,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,country-quantised,2
10,1646662908617,07/03/2022 14:21:48,1646662908841,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,country-text,
11,1646662908617,07/03/2022 14:21:48,1646662908841,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,edu,বিশ্ববিদ্যালয়
12,1646662908617,07/03/2022 14:21:48,1646662908841,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,edu-quantised,4
13,1646662908617,07/03/2022 14:21:48,1646662908842,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,job,Student
14,1646662908617,07/03/2022 14:21:48,1646662908842,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,secondary-school,বাংলা
15,1646662908617,07/03/2022 14:21:48,1646662908842,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,secondary-school-quantised,1
16,1646662908617,07/03/2022 14:21:48,1646662908842,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,secondary-school-text,
17,1646662908617,07/03/2022 14:21:48,1646662908842,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,hsecondary-school,বাংলা
18,1646662908617,07/03/2022 14:21:48,1646662908843,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,hsecondary-school-quantised,1
19,1646662908617,07/03/2022 14:21:48,1646662908844,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,hsecondary-school-text,
20,1646662908617,07/03/2022 14:21:48,1646662908844,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,bangla-class,হ্যাঁ
21,1646662908617,07/03/2022 14:21:48,1646662908844,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,bangla-class-quantised,1
22,1646662908617,07/03/2022 14:21:48,1646662908844,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-speak,৫
23,1646662908739,07/03/2022 14:21:48,1646662908845,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-speak-quantised,5
24,1646662908739,07/03/2022 14:21:48,1646662908845,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-write,৫
25,1646662908739,07/03/2022 14:21:48,1646662908845,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-write-quantised,5
26,1646662908739,07/03/2022 14:21:48,1646662908845,1,07/03/2022 15:21:48,80062,4,questionnaire-ifek,,20145861,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,END QUESTIONNAIRE,45795
1,1646760303556,08/03/2022 17:25:03,1646760304294,-5,08/03/2022 12:25:04,80062,4,questionnaire-ifek,,20200979,xqd2ix4o,5992960,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646760364077,08/03/2022 17:26:04,1646760364834,-5,08/03/2022 12:26:04,80062,4,questionnaire-ifek,,20200979,xqd2ix4o,5992960,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x754,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,prolific,609234d90ea01bf032e4093b
3,1646760364209,08/03/2022 17:26:04,1646760364836,-5,08/03/2022 12:26:04,80062,4,questionnaire-ifek,,20200979,xqd2ix4o,5992960,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x754,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,age,39
4,1646760364209,08/03/2022 17:26:04,1646760364836,-5,08/03/2022 12:26:04,80062,4,questionnaire-ifek,,20200979,xqd2ix4o,5992960,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x754,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender,পুরুষ
5,1646760364209,08/03/2022 17:26:04,1646760364836,-5,08/03/2022 12:26:04,80062,4,questionnaire-ifek,,20200979,xqd2ix4o,5992960,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x754,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender-quantised,1
6,1646760364209,08/03/2022 17:26:04,1646760364837,-5,08/03/2022 12:26:04,80062,4,questionnaire-ifek,,20200979,xqd2ix4o,5992960,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x754,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender-text,
